accepted; matrix.corr; matrix.sd; root; which.phylo; log.lik 
0; 0; 2; 0; 885; 222.802
0; 0; 1; 0; 509; 233.53
0; 1; 0; 0; 409; 233.303
0; 0; 1; 0; 868; 236.042
0; 5; 0; 0; 997; 240.924
0; 0; 4; 0; 332; 236.498
1; 1; 0; 0; 248; 229.508
0; 0; 1; 0; 576; 241.581
0; 2; 0; 0; 576; 241.581
1; 0; 0; 1; 576; 241.581
0; 3; 0; 0; 576; 241.581
0; 0; 2; 0; 576; 241.581
0; 0; 3; 0; 576; 241.581
0; 2; 0; 0; 576; 241.581
0; 4; 0; 0; 576; 241.581
0; 4; 0; 0; 576; 239.883
0; 0; 4; 0; 576; 239.883
0; 0; 5; 0; 641; 235.573
1; 3; 0; 0; 939; 231.352
0; 4; 0; 0; 73; 236.716
0; 4; 0; 0; 357; 234.973
0; 3; 0; 0; 239; 236.228
0; 1; 0; 0; 577; 231.435
0; 1; 0; 0; 949; 238.355
0; 2; 0; 0; 949; 238.355
0; 0; 4; 0; 949; 238.355
0; 0; 5; 0; 949; 238.355
0; 3; 0; 0; 81; 231.498
0; 3; 0; 0; 576; 240.952
0; 0; 2; 0; 997; 241.184
0; 3; 0; 0; 997; 241.184
1; 0; 0; 1; 997; 241.184
0; 0; 1; 0; 997; 241.184
0; 0; 4; 0; 997; 241.184
0; 5; 0; 0; 353; 237.249
0; 2; 0; 0; 544; 237.585
0; 0; 5; 0; 479; 239.277
0; 2; 0; 0; 365; 237.231
0; 4; 0; 0; 595; 234.58
1; 5; 0; 0; 173; 230.76
0; 5; 0; 0; 100; 232.752
0; 3; 0; 0; 35; 233.199
0; 4; 0; 0; 926; 232.666
0; 5; 0; 0; 397; 233.561
0; 2; 0; 0; 35; 229.85
0; 5; 0; 0; 35; 229.85
0; 0; 5; 0; 35; 229.85
0; 0; 4; 0; 35; 229.85
0; 3; 0; 0; 619; 230.392
0; 4; 0; 0; 619; 230.392
0; 5; 0; 0; 935; 228.203
0; 0; 1; 0; 935; 228.203
1; 0; 0; 1; 35; 230.289
0; 0; 5; 0; 35; 230.289
0; 0; 3; 0; 35; 230.289
0; 0; 1; 0; 803; 229.186
0; 0; 3; 0; 89; 230.799
0; 1; 0; 0; 511; 231.241
0; 0; 1; 0; 89; 230.877
0; 0; 1; 0; 89; 230.877
0; 3; 0; 0; 89; 230.877
0; 0; 2; 0; 89; 230.75
0; 0; 3; 0; 89; 230.75
0; 1; 0; 0; 89; 230.75
0; 0; 2; 0; 808; 228.88
0; 0; 2; 0; 808; 228.88
0; 3; 0; 0; 926; 228.978
0; 0; 3; 0; 679; 227.044
0; 3; 0; 0; 98; 221.745
0; 0; 3; 0; 738; 223.79
0; 0; 5; 0; 510; 225.427
0; 0; 4; 0; 675; 220.248
0; 4; 0; 0; 165; 226.357
0; 0; 4; 0; 165; 226.357
0; 3; 0; 0; 165; 226.357
0; 0; 3; 0; 165; 226.357
0; 1; 0; 0; 165; 226.319
1; 4; 0; 0; 372; 222.571
0; 0; 5; 0; 611; 222.093
1; 3; 0; 0; 230; 226.302
0; 0; 5; 0; 723; 225.788
0; 2; 0; 0; 452; 218.811
0; 3; 0; 0; 275; 216.651
0; 2; 0; 0; 165; 223.417
0; 0; 5; 0; 372; 223.207
0; 3; 0; 0; 228; 224.733
0; 0; 4; 0; 861; 218.512
0; 2; 0; 0; 1; 213.774
0; 0; 3; 0; 302; 217.195
0; 0; 5; 0; 760; 215.526
0; 0; 4; 0; 645; 217.887
0; 3; 0; 0; 365; 227.824
1; 5; 0; 0; 753; 231.911
0; 2; 0; 0; 753; 231.911
0; 0; 5; 0; 932; 226.578
0; 0; 3; 0; 522; 226.422
0; 0; 5; 0; 365; 226.948
0; 2; 0; 0; 948; 225.906
0; 4; 0; 0; 948; 225.906
0; 0; 1; 0; 490; 224.107
0; 4; 0; 0; 490; 224.107
0; 1; 0; 0; 826; 226.083
0; 0; 4; 0; 233; 222.22
0; 1; 0; 0; 803; 225.533
0; 3; 0; 0; 740; 231.003
0; 5; 0; 0; 483; 229.998
0; 3; 0; 0; 483; 229.998
1; 0; 0; 1; 910; 225.438
1; 0; 0; 1; 899; 213.345
0; 0; 3; 0; 475; 214.621
0; 0; 5; 0; 745; 211.615
0; 0; 3; 0; 535; 221.689
0; 0; 2; 0; 745; 224.95
0; 1; 0; 0; 302; 221.663
0; 0; 2; 0; 412; 221.208
1; 0; 1; 0; 255; 224.345
1; 5; 0; 0; 479; 223.569
0; 3; 0; 0; 573; 218.53
0; 2; 0; 0; 753; 228.985
1; 2; 0; 0; 468; 223.268
0; 2; 0; 0; 504; 232.519
0; 0; 5; 0; 504; 232.519
0; 2; 0; 0; 73; 234.059
0; 5; 0; 0; 73; 233.963
0; 0; 5; 0; 576; 234.608
0; 4; 0; 0; 576; 234.608
0; 2; 0; 0; 504; 233.515
0; 0; 3; 0; 504; 233.515
0; 4; 0; 0; 504; 233.515
