accepted; matrix.corr; matrix.sd; root; which.phylo; log.lik 
0; 5; 0; 0; 359; 221.67
0; 0; 5; 0; 923; 226.1
0; 0; 2; 0; 923; 226.1
0; 3; 0; 0; 923; 226.1
0; 0; 4; 0; 923; 226.1
0; 0; 3; 0; 923; 226.1
0; 0; 1; 0; 923; 226.1
0; 0; 2; 0; 586; 224.571
0; 4; 0; 0; 357; 225.189
0; 5; 0; 0; 357; 225.189
0; 3; 0; 0; 115; 225.535
0; 3; 0; 0; 359; 226.378
0; 4; 0; 0; 91; 224.646
0; 5; 0; 0; 586; 224.319
0; 0; 1; 0; 92; 218.07
0; 0; 1; 0; 181; 220.702
0; 0; 2; 0; 936; 222.969
0; 4; 0; 0; 430; 222.664
0; 0; 2; 0; 308; 226.896
0; 4; 0; 0; 308; 226.896
0; 3; 0; 0; 308; 226.896
0; 0; 3; 0; 308; 226.896
0; 3; 0; 0; 219; 226.78
0; 0; 5; 0; 794; 227.425
0; 0; 5; 0; 500; 226.001
0; 0; 5; 0; 953; 225.643
0; 0; 3; 0; 923; 229.119
0; 0; 2; 0; 923; 229.119
0; 0; 1; 0; 923; 229.119
0; 0; 2; 0; 114; 226.384
0; 5; 0; 0; 917; 229.183
0; 0; 4; 0; 917; 229.183
0; 5; 0; 0; 611; 226.285
0; 0; 3; 0; 840; 221.648
0; 0; 5; 0; 136; 221.669
0; 4; 0; 0; 912; 223.188
0; 0; 1; 0; 917; 212.875
0; 0; 1; 0; 794; 223.481
0; 0; 4; 0; 642; 221.486
0; 5; 0; 0; 19; 220.893
0; 1; 0; 0; 917; 230.972
0; 0; 2; 0; 917; 230.972
0; 0; 4; 0; 124; 232.556
1; 0; 0; 1; 124; 232.556
0; 0; 4; 0; 124; 232.556
0; 1; 0; 0; 124; 232.556
0; 0; 3; 0; 124; 232.556
0; 2; 0; 0; 124; 232.556
0; 0; 5; 0; 124; 232.556
0; 0; 1; 0; 124; 232.556
0; 2; 0; 0; 124; 232.556
0; 0; 4; 0; 124; 232.556
0; 4; 0; 0; 115; 230.452
0; 0; 2; 0; 115; 230.452
0; 0; 2; 0; 943; 225.8
0; 0; 3; 0; 943; 225.8
0; 0; 2; 0; 359; 227.093
0; 0; 1; 0; 209; 226.277
0; 0; 2; 0; 912; 225.679
0; 1; 0; 0; 62; 224.991
0; 0; 3; 0; 181; 222.171
0; 0; 4; 0; 160; 224.977
0; 0; 1; 0; 160; 224.977
0; 0; 5; 0; 272; 221.096
0; 0; 2; 0; 62; 227.87
0; 3; 0; 0; 500; 227.349
0; 3; 0; 0; 794; 229.855
0; 0; 1; 0; 943; 226.476
0; 3; 0; 0; 86; 227.07
0; 5; 0; 0; 177; 228.506
0; 0; 4; 0; 482; 226.972
1; 0; 2; 0; 953; 227.034
0; 0; 1; 0; 368; 228.234
0; 0; 5; 0; 482; 227.542
0; 0; 5; 0; 482; 227.542
0; 0; 2; 0; 628; 225.042
0; 3; 0; 0; 654; 219.52
0; 0; 3; 0; 931; 221.982
0; 0; 4; 0; 70; 222.205
1; 3; 0; 0; 124; 211.805
0; 4; 0; 0; 843; 216.448
0; 1; 0; 0; 903; 217.383
0; 0; 2; 0; 903; 217.383
0; 0; 1; 0; 963; 207.903
0; 0; 3; 0; 917; 214.45
0; 0; 2; 0; 11; 212.651
0; 0; 1; 0; 906; 214.089
0; 0; 1; 0; 181; 212.527
0; 0; 4; 0; 38; 214.922
0; 0; 2; 0; 38; 214.922
0; 0; 1; 0; 38; 214.922
0; 2; 0; 0; 963; 214.037
0; 4; 0; 0; 963; 214.037
0; 0; 1; 0; 963; 214.037
0; 0; 4; 0; 963; 214.037
0; 0; 5; 0; 963; 214.037
0; 0; 3; 0; 963; 214.037
1; 0; 0; 1; 963; 214.037
0; 1; 0; 0; 963; 214.037
0; 4; 0; 0; 333; 209.385
0; 0; 3; 0; 84; 212.083
0; 2; 0; 0; 448; 211.666
0; 3; 0; 0; 228; 212.405
0; 2; 0; 0; 228; 212.405
0; 1; 0; 0; 228; 211.909
1; 0; 0; 1; 228; 211.909
0; 3; 0; 0; 933; 214.309
0; 0; 3; 0; 933; 211.674
0; 4; 0; 0; 165; 211.891
0; 5; 0; 0; 193; 212.251
0; 5; 0; 0; 204; 213.998
1; 0; 0; 1; 38; 216.798
0; 2; 0; 0; 38; 216.798
0; 0; 3; 0; 38; 216.798
0; 3; 0; 0; 179; 213.534
0; 3; 0; 0; 556; 213.708
0; 1; 0; 0; 238; 207.792
0; 0; 3; 0; 725; 207.563
0; 0; 3; 0; 193; 213.095
0; 0; 1; 0; 249; 206.557
0; 0; 1; 0; 84; 212.767
0; 0; 4; 0; 84; 212.767
0; 0; 4; 0; 84; 212.767
0; 0; 2; 0; 84; 212.767
0; 4; 0; 0; 912; 206.528
0; 0; 4; 0; 432; 203.762
0; 0; 3; 0; 38; 212.677
0; 1; 0; 0; 38; 212.677
1; 0; 0; 1; 38; 212.677
